cleaned_tweet,label
whats faggots bet yall thought youd seen last,False
whats bitches bed clothes walking streets like shit cute,False
whats worse ebola fing retards trying make race issue al sharpton caused american death ebola,False
whats worse jury duty confirmation get serving general public retarded,False
whatever im going concert todayi cant little bitch right,False
whatever happens wont let racism become big trend refuse fuckin dead body bitches im mixed cant racist,False
whats wrong w marie hibben bitch,False
whats wrong bitch,False
drake got ex bitch one tryna move w time call give,False
charlie tries walk room cant remember locked door,True
chief keef said aint done turning bitch,False
seein yall runnin back forf woyke shit thankin jesus colored,False
pussy calling bitch,False
call bitch come,False
die throw couple bad bitches casket,False
see fine bitch dont get excited,False
step da club niggas give daps hugs hoes swinging dey eye ik one thing right wanna fuck,False
wanna nut wanna nut time im peyton manning bitch audible omha,False
homies used go mall pull hoes id home later night like,False
th grade lil bitch school th pregnant like wtf barely new pussy looked like young,False
hs dance team steppers hoes ghetto shit kept pep rally hyped,False
im relationship im erasing twitter cuz many bitches accessible gotta hormones year old home alone,False
jake mad happy hugged muscle faced renee russo end like yeah bitches bout win,False
lil wayne said give bitch heart shed rather purse,False
robinson cano left yankees selling jersey aaron hernandez went jail sold,True
stoni isnt faggot gook speak hes actually funny,False
bitch dont like laugh joke,False
bitch ya mans face public,False
chicks head weak close eyes imagine giving bad bitch like zoe saldana back shots get nut,False
fat bitch want skinny bitch cant cook nothin hoes aint hungry,False
girl asks eat pussy first dont even cause thats stupid question,False
girl tried argue whilst drunk hes done shut fuck bitch im nasty cunt whilst drunk sarry,False
hoe go back roots,False
hoe tryna get ya girl looking,False
niggah think gon come inbetween bestf ill fuck,False
pussy nigga socks doesnt knock,False
real niggah want,False
super bad bitch walk past u u cant help stare,False
else fails blast bare nips,True
bae dodges hoes cause want,False
bae say goin club girls outside bitch like,False
bitches work period,False
bitches library start acting,False
bitches know feeling stupid keep sentences short,False
bitches say want cuddle real speaking code saying want,False
bitches dont like talk work workproblems workflow byebitch,False
miley turn ghetto,True
gum get soft sons bitches,False
become cool ne stupid teabagger debate slim facts best,True
ever dog hoes really bad end w girlfriend,False
ex girl friends get fat thats god saying hey man youre welcome lmfao big ole bitch,False
girls say like ohh im ugly like bitch aint fishing compliments youre like deep sea diving fuck,False
guys sentimental girls like man pussy,False
guys throw stupid bitch fits like whyyyyy grow balls please bigger balls,False
pussy doesnt taste like pineapples,False
pussy stank rt basedgodtobi yo girl says shes gonna let hit tonight,False
hoes sayin sexually frustrated need dick,False
hoes think got sucker nigga written across forehead,False
bitch fuck hologram doe,False
die bitch fuck hologram doe taylor,False
die throw couple bad bitches casket,False
die throw couple bad bitches casket,False
see super bad bitch happen city feel need shoot shot,False
come bitches niggas get dirty,False
rains good go mall weather coons home,False
start raining bitches always wana get fucked bitch take nap,False
start thundering bitches like wana cuddle naw bitch wana excuse suck dick mimi sit tf corner,False
hot wear whatever lol shit could come bitch briefs would,False
jake state farm keep calling yo bitch yall got progressive,False
lifes got ya gotta get back pimp slap hoe,False
mfs tell talk aint truelike bitch,False
friends roastin friends idk roast im like wait true nigsalways da clan,False
right hand get niggas gon remember tru loyal pussy,False
teacher says basic algebra think basic bitches,False
niggabitch lose fight favorite line heshe,False
niggas gimme mixtape trash yeet fatality,False
niggas say like latinas dont mean fat bitches smell like fajitas,False
niggas wanna cheat start argument girl bitch told hate ketchup hotdogs fuck im,False
people igg text get aired head types bitches dickheads,False
people label name ghetto nano stephyrae,True
people really think im asian get offended even though make fun gook self,True
people tailgate pass look lol wave like hi bitch yeah see care fuck pass,False
ratchet bitches find club aint get,False
see u oldhead rocking bruce lee top durag park randomly giving group street niggas ghetto karate class,False
wit got yo bitch open,False
shes straight hoe doesnt suck dick,False
somebody ask da hoes universal answer shit u got em,False
dyke almost came didnt send,False
baddest bitch school walk,False
bitch playes emotions wont let date thats moment wanna kick straight vagina,False
day goes bad tell pussy,False
ghost picks u u dive pussy,False
pussy stank mariekiebarone,False
teachers aid trys acting like shes teacher bitch please,False
bitch carbon emissions tell stop breathing exhaling adds carbon dioxide atmosphere,False
things dont go way im total bitch,False
test today im making pan brownies im going lay bed day eat heart content,True
u hitting back u gotta call bitch love dont u dare call em slut,False
u see bitch months like yea im boy bitch u twerking dicc vday weknow,False
hoe ever supposed loyal mean wouldnt make em hoe theyd another housewife,False
joe stop telling pbo job couldnt even keep job teabagger florida morningjoe,True
women proud dont like cook clean bitch stop lazy cute,False
aint pussy hot minute,False
catch yo bitch sending nudes another nigga,False
colored every day sunday,True
give somebody bitch look,False
gotta boomin ass voice look bitches scream den ya da pussy,False
everything want youre everything cant bitches going talk shit dont let stop shine,False
hear ya homie hoes lying,False
know fact got woman loves bitches dont even matter,False
realize curiosity bitch let unknown stay unknown curiositykilledme,False
see margiefaye fight bitch,False
see fat bitch wearing leggings belly shirt,False
see kids bad parents standing look em like bitch aint gon somethin,False
tell dark skin bitch send sexy shit,False
told ya homie hoe still wifed lurkgod caption,False
youre grinding bitch shes knocking booty,False
nigga passes hoe,False
side bitch wont leave,False
whenever came school fresh took hella bathroom breaks hoes could check,False
whenever see pic captioned soft ghetto log minutes,True
whenever need hoe protected social media anywhere world please contact jperzell hell fight hoe,False
vrsl nigger owes bucks,False
prego bitch need one milk whole box cinnamon toast crunch man,False
nd string bitches,False
whiny bitches kris left come lulu aint gettin shit,False
stephyrae miss bitch,False
bitches mann,False
tf bitch pink hoe pointless,False
bad bitches bad bitches mean tacos,False
bad bitches huh ya hiding kanye voice,False
fair reasonable women self righteous deserve world without working cuz got pussy bitches,False
girls say happy birthday need bitches bitches like got stacks stacks,False
hoes looking hoes ayeee,False
hoes,False
brolic bitch lol,False
hoe benga,False
would life without god levimitchellseriously id probably living trash haha,True
ya titties lil bitch,False
wheres bitcheswhere goooo,False
wheres money bitch,False
wheres part fat amy goes err wop wobn wefo thingspeoplesay fatamypost,True
wheres pic standing arlisdonotchill bitch looks like voltorb,False
wheres bitches parents tho go home thot,False
expendable player put sole objective breaking beverleys jaw,True
mean hoes stupid ion want around youhavejustbeenblocked,False
one corey cory illmatickid hes half retarded,False
one hoes downloaded jailmail app,False
whipped cream endlesslove,True
whipped,True
whipped french front babes post office winning,True
white bitches lovin da colored men,False
white bus drivers white trash losangeles,False
white kids black kids yellow kids hell even purple kids carry like daniel geale go far gealemundine,True
white people always gave yellow ass teeth,False
white trash bash,False
white trash taken every charity organization us,False
white trash okies dont count real white people count white person count person okies arent people,False
da fuck yo idk nigguh,False
doesnt want bad bitch,False
ever beat wayne chief bitch banger chiefkeef freewop freeslick,False
fukn wit rockoreal real real dat nicca riding,False
john hanson black man moor john hanson first president united states george,True
pink hat guy cody caleb either way emotional bitch bb,False
needs alarm worlds annoying bird outside window,True
remembers middle schoolhigh school would throw paper trash seat yell kobe lmfaoooo,True
shot john lookin ass hoe,False
takes mid best midlaner na fuckin solo q fags,False
tf make account another bitch like wanna anotha bitch dat bad lmfaooo fat ass hoes,False
fuck bitch cheap ass clown nose screen tired ass commercial would never book u party,False
fuck made cunt authority men,False
fuck puts block cheese room without refrigerator ghetto ass niggas eases like thats thing wrong,False
fuck still plays flappy bird lorentravis flappy bird feels like,False
hell gonna buy shit dirty panties trash clearly background picture,False
hell taught fuck bitch toot,False
told midget hoe start stripping,False
wanna play pin da tail da colored mans butt,True
watches wrestling besides little kids white trash,False
wouldve known jesusll come back ghetto level thorough like black heroine,True
whod thought redneck husband would claim hipster glasses,True
whos thottie yous thottie whos thottie yous thottie yes bitch womp womp lord save parched hoes,False
whos baby dat whos da man dat dat u gators bitches best using jimmys,False
whos got baddest pussy planet,False
whos ready nigger spam,False
whoever came dont exs sayin mustve hoe,False
whoever mr ramlogan uwi business law tho racist mudda cunt,False
whoever jumps bitch,False
whoever made brownies cookies belongs heaven,True
whoever mocks poor insults maker glad calamity go unpunished,True
whole time bitch phone moaning bitch ear though,False
whoo new attraction virginia city birds prey meet owl famous role harry potter,True
whoooooaaa chill savage cantbelocal monkey monkey,True
whoops bought snuggly hideous fuzzy boots cold balls sudden,True
whops jamaicajones yardie go smoke blunt tell nigga come stressed,False
whos pussy said richies,False
dudes would wanna fuck bitch time far beyond,False
jon hates birds,True
mcdonalds breakfast good lunch trash,True
bitches fake gay,False
bitch today lol,False
teabaggers interested saving people muslim syria oil morningjoe,False
nudes called nudes would rather like hey girl send tits ass hoe,False
people saying dont let guys treat like yellow starburst thats favorite,True
people faggots like born way big douche bag,False
many hoes,False
thick character game gotta play skinny bitch kimkardashian,False
beg nudes could fuck bitch make video staring get booty win win,False
bitches act like cant read like words dont meaning,False
bitches get hype mad u asked suck dick like yes telly tubby,False
bitches quick nigga baby suprised taking care,False
black girls gotta thots aint nobody bringing fat white hoe fucked back middle school loveourwomen,False
cant colored eyes like siblings,True
cant bomb single bitches available tap,False
cant humble like moms hoes,False
release nudes cunt sickgirl,False
worst bm world smh bitch devil,False
play scary pc games cuz im pussy like scared shitless,False
bitches come school wearing stripper heels school makes sense,False
bitches put fuck bio bio technically u still wrote bio,False
peeps gotta mad ghetto nowadays smh pull pants,True
people bring children salon mexican bitch needs animals leash real,False
people use eggplant emoji reference dick dick purple green top see doctor bruh,False
many filthy wetback halfbreed spic savages live losangeles none right,False
girls feel need bitches reason,False
scandalous niggas hoes hate happy relationship let happy together fuck,False
theteabaggers like bald asshole complain long bill draw morons pictures morningjoe,False
visiting teams whine right field longer batters yankees yankeestadium,True
yall bitches act childish,False
drake like serena williams looks like tranny,False
msnbc news show opinion right wing talking points joe nation pbo u teabaggers morningjoe,True
bitch olympics giant band aid looks like mia designed american apparel,False
faggot front get two dozen doughnuts right get fuck,False
dont text mom dumb bitch,False
everybody hype see famous people naked yall hoes alike got money,False
everybody talking rihanna nudes like super cold naked cuz famous huh hoe built like bubble gum swirl,False
give bitch inch rather,False
give bitch ur heart shed rather purse give bitch inch shed rather hoes aint loyal lilwayne,False
try say alexi stole jo bitch lmao,False
hella bitches act like got everything like bitch form assistance,False
redisraw bitch mean gets mild salsa father ashamed,False
baltimore damn ghetto,False
artist new ones making much trash,True
always fat bitches talking shit,False
everytime go cracker barrel girl great tits seats waitress nope chick teeth,False
mother bothering trash day leave alone stop nagging,True
phone fucking bitch,False
niggasbitches use fw like sub,False
bitch throwing condoms lmao,False
isnt rogers game pussy heart tough wheres cry oh hes really hurt excuse cutlers tougher,False
niccas hating tho lol let live homie,False
boycott racist redskins redskins changethename changethemascot,True
tf girls still virgins got months live bitch better throw ass back,False
fuck getting notifications two cunts getting married facebook dini gie fuck getlost,False
fuck yankees throwing batting practice tonight holy shit,False
fuck bitch calling,False
ratchet bitches talkin shit yall got nothing better talk shit pick liq hop dick,False
wifey type girls single hoes cuffed though,False
bitches gettin instagrams post pictures bitches dont get,False
hoes always tryna bitches dont know hoes cant bitches cause hoes yuckhalin,False
thirsty bitches trying hit slide kik lmfaoo,False
jorge zimmerman arrested prosecutors witness saw zimmy attack traytray afraid hoodie pussies,False
wont run ball offensive coordinator retarded,True
would mad bitch couldnt pass th grade ill wait,False
would fuck bitch cant fuck jus like u hoes dont want want nigga wit clit ticckler,False
would date ugly girl also huge bitch,False
would think common trash tf,True
yall bitches havin stretch marks yall upper ass,False
yes functioning tho rt blaaksuedepumps retarded,False
worried bout bitch weed clothessex game system partieschillin job,False
fuckin wit niggah aint fuckin wit real niggah,False
gotta hoe smh aint captain save hoe,False
let hoes tear apart shud beware beware,False
let hoes tear right apart,False
shouldnt eat pussy unless love,False
stressin bout bitch,False
talking hoes bro nem,False
think niggas end kids fucking ugly bitches,False
worried bout hoe cuz hoe aint worried bout another hoe,False
wicked oreo,True
wifey hoes back,False
hillary dodobird dems candidate take obamas job us prez dog via worldnetdaily,True
interesting watch interlagos grips weekend f cars basically guinea pigs wec later month,True
entertaining hoes smh,False
sell pussy,False
wills tweets scream look im pansy ass bitch like days week,False
wilson hoe said shit years ago,False
winking emoji im fuck right pussy,False
winn dixie real niggaz publix pussies,False
winter time walking hoe ctfu,False
winter weather gon niggah feelings,False
wintertime bout turn grind back dont spent enough money wit u niccas,False
wish alliemathews would stop lazy little rebellious come indy bitch titz tyleryost misses,False
wish coulda said emmaleeeparkerr tonight good seeing fag,False
wish got hoes like james bond,False
wish would let dig pockets god bless w breath body lazy ass bitch get start grinding,False
wish bad bitch tonight,False
wish theyd teach tracee rt kanyebreast chihuahuas squinty eye shit think hilarious,False
pussy mullet,False
birds ill share lonely view,True
best bitches nerissaloren robertenders,False
partner crime riribarbie yesss bitch stole look hah vegasqueens ladykimora,False
babymama drama side hoes fa n,False
birds share lonely view,True
bitches moonsnlullabies laleaa dayreeee hookahdrive,False
yo twatching ass bitch,False
without serge bird chirps sun burns grass grows world turns moon glows river flows die without serge,True
without hoes gonna hard us pick good women hoes good job keep hoeing,False
wiz khalifa influential rapper era seem forget trends nigguh started,False
wiz lost bitch nigga aint weed world strong enough help get,False
wiz need go back yeahhhhhhh bitch okkkk wiz,False
wiz thought could turn hoe house wife shedontbelongtoyou shebelongstotheworld,False
wizard turned hoe break,False
woke cold thenna bitch n stomach flat fr,False
woke dis morning pockets filled xtra pros might slide thru double tonight n bless hoes peezy,False
woke feeling like bitch gonna stop acting like bitch weak shit focus time bruh,False
woke next morning like thee fuck donate cheese skank hoes,False
woman busting ass please treat like shit cuz immature ass lil boy yeah fuck hoe ass niggas,False
woman staring problems much mentalking mumbo jumbo meni give retarded faces ignore,False
women cant something called live lifeapparently thats hoe,False
women stay bragging mans penis wonder friend fucked himsmh silly silly hoe,False
women use niggas time monetary purposes gain bitch wanna buy sneakers aint turning shit,False
women want best man holiday type nigga meanwhile mad thot pics ya gram talking could us bitch die,False
women feminist ugly bitches cant find man,False
wont catch sneak dissing thats fo birds,True
wont step dad hoe lol,False
woot rt yankees yankees completed sixth series sweep season fourth home,True
word rt maxinbetha pussy rt humbltonbanks snacks rt aerinmarie ladies keep beer cont,False
word ray rice rt winningassnick marry aint gone divorces bitch way outta box handcuffs,False
word bird,True
word doe gm rt shik good morningits celebration bitches,False
word r dms rt bakegriffin twitter crush bitch shit man enter dms bruh,False
words single niggaz many bad bitches better last never sweat chick man confused thats ok,False
work nigga fuck work friday bitches fuck friday saturday tomorrow epic,False
work bitch enervated shit,False
work bitch right,False
work hoe,False
work right bitch,False
working saturday birds fml,True
world war z netflix yasssss bitch yasssss,False
worlds biggest faggot lol,False
worst shit ever mayo already trash mix trash shit wit gawd condiment ketchup ultimate trash,False
would interested eggplant rt nittyscottmc twerk,True
would drink nigguh smoke weed,False
would rather monkey gorilla neither theyre hairy choose monkey,True
wouldve liked backup handle gang retards,False
wow thats stupid bitch,False
wow swear im gonna cunt punch,False
wow fucken bradley sucks ass coach said niggah play barcelona hahahahahaha,False
wow cuzin dont like lil snupe niggah trippin,False
wow dad racked fag,False
wow redskins dont want,True
wow charlie strong cleaning house might upwards released done evanpgrant,True
wow whiggers tea party nation banned didnt even use bad words maybe racist founding father quotes,False
wow yellow yet pagenaud marco screwed maybe yellow coming,True
wow rt taynic big titties slandered today u bitch rt alyricz stop bullshit,False
wo bitch ratchet holy crap,False
wrote absolute worst paper life last week still got b gotta love taking freshman english retards,False
wtf look like lying knowing bitch dont know hoe dont know hoe tf simple,False
wtf watching bgc hat watching ugly ass ghetto hoes put family name shame,False
wtf bitch,False
wtf real stupid bitches cutting kid smoking pot guarantee half smoke pot smh,False
wtf show hoe facts,False
wtf days nights go another day know im going ape shit,False
wussup pussies imback newtwitter,False
wut bitch,False
xavier hoe never lookin,False
rick weak hoe n season good look fam,False
se acab mexico wins thats team bitches vivamexico,False
u bitch doe,False
yall saying wouldnt eat pussy,False
yall mfs better believe karma bitch oh real,False
yall hoes,False
yall cool cold chasing hoes,False
yall giving pooest bitches much hype stop,False
yall letting ya side bitches house yall trippin,False
yall bitches fake,False
yall bitches coming dumb shit fuck fleek,False
yall bitches better stop madness,False
yall bitches need sandos,False
yall bitches wanna different yall really basic,False
yall bitches want good dude cant real want blame reaction bullshit grow fuck,False
yall skylar diggins looks like tranny,False
yall called bad bitches im looking nerd like rocky balboa,False
yall say imma make way farther youall want aye im gonna fun bitch suck diiiccckkk,False
yall dumb bitches fucking,False
yall entertained bitch az niggas hitting women smh raised,False
yall folks basic ya parents racist im lawyering hoes beatin cases,False
yall hoes believe anything though,False
yall hoes broke stealing mall flexing,False
yall hoes dont need valentine yall need jesus,False
yall hoes love everyday,False
yall hoes nasty letting body hit eat yall smh,False
yall hoes really get mad cause nigga dont want cha,False
yall hoes ugh,False
yall know im thankful ya bitch lmaoo sister funny,False
yall lonely ass bitches sure give lot relationship advice,False
yall men need watch cream pies bitches yeast infections day monistat treatment know difference,False
yall motha fuckas best love foam party july shit already bitch,False
yall niggas aint talking bout nothin thang thang hoe,False
yall pussy ass niqqa need make moves get,False
yall really risk ur lives weaving traffic traveling thru two counties pussy,False
yall saw mad little chunky boy wouldnt even let dad touch bruh lmao,True
yall sleep shy glizzy young jefe,True
yall suck flappy bird,True
yall think pauladeen would call daughter nigger,False
yall trying use lord sell pussy corner already know,False
yall tweet shit everytime get back bitch,False
yall wake tf yall pussies summer time turn tf,False
yall weird fake hoes attention,False
yes rt merky rt huffposttaste buy new caramel apple flavor oreos,True
ymcmb always get caught strippers tyga actually child one niggas get rich buy bitches,False
bitches came wit,False
ya bitch aint bad nigga u aint got taste,False
ya bitch basic trippin social networks profiles,False
ya bitch choosin,False
ya bitch got dirty pistol crib uoeno,False
ya bitch pussy good aint heard,False
ya bitch wnna ride,False
ya bitches dumb fuck felon,False
ya kno nigga got two accounts rt ieatpie lil bitch start tweetin shell see tweets someone snitch,False
ya last nicca couldnt beat hit like free throw,False
ya last nicca couldnt beat hit like free throw,False
ya lit stupid ass bitch aint fuccin witchuuuu,False
ya need real nigga shawty come throw pussy shawty studio,False
yall take note aint never tornadoes colored folk live,True
yaaaaaas bitch,False
yaaaas bitch yaaaaaas,False
yaaaasss bitch rt xtina important news,False
yaaaassss bitches sad fashionnfingers dont like cause friend dont thats basically girls work,False
yaaasss rt lovemsliz hoe talking really dont hoes like girl gotta explain hoe,False
yahhhhhh bitch yahhhh,False
yal jus fags screen shootin shit stories,False
yall niggahs got fucked thinkin ima soft ass lemme sing love song ass niggah,False
yall bitches liking yall asses ate lmfao,False
yall bitches muslim yall hair fucked ctfu stop youngs,False
yall bitches girlfriends halloween since yall sidechiccs year,False
yall black ass hoes aint east african,False
yall stop rting whataburger shit cuz im still gon eat shouldnt ordered chicken dumb bitch,False
yall couldnt wait till halloween dress like hoes,False
yall dont want nigga unless bitches want get get mad cuz bitches still want,False
yall hoes got nothing better gossip play telephone,False
yall hoes still play around wrong shit see smh,False
yall know skip bayless slit wrists romo lol,True
yall letting hoes fuck strap said,False
yall live bitches blunts live weed money,False
yall fuckin womens men risking ya life freedom im single dolo bitch gotta worry,False
yall see chojis kid big ass black bitch,False
yall trustin hoes ive never gullible,False
yandy gotta pay dick im sorrythat bitch ugly,False
yankee homeruns make tingly,True
yankee pinstripes might best unis mlb gray road ones worst cc looks like elephant trapped circus tent,True
yankees getting killed,True
yankees great joe dimaggio reportedly used beat wife marilyn monroe announcing divorce,True
yankees season tho yeah,True
yankees never gave away melky guy flat hit yankees giants,True
yankees shouldnt rely long ball playoffs yankees mlb,True
yanks choked lost strait remember,True
yanks wont make playoffs aint al basement thats red sox position,True
yas bitches yas,False
yas bitches,False
yasss bitch yass,False
yasss bitches im brown,False
yasss brownies ice cream,True
yay im redneck piece shit sorrynotsorry,False
yayyyy im gonna jacking bitches day today,False
yaz bitch yaz,False
yea see ya hoe,False
yea im illiterate hot skillet bitch,False
yea oscar grouch bitch live fuckin trash,False
yea alright redneck white trashcamopearls stupid niggers hollering car going road trying hit fuck yall,False
yea bitch dat shit feel,False
yea buddy rt yalljustdontkno lot nba trash talk going,True
yea randy white changed whole mind hoe nice,False
yea bad hoe,False
yea bad hoe,False
yea mike bitchass referee tokyo royceda,False
yea bitch crazy,False
yeaaa bitch dog like shaggy yea stay clean get dirty like harry,False
yeah chris brown definitely realest waffle cone colored nigga time bullshit song b thats exactly feelin,False
yeah tell weather wont gettin pussy today,False
yeah acne still pull hotter bitches,False
yeah tried bein blind shit lol peace bitch,False
yeah att needs get fucked fuckin water proof galaxy got cheerios slidin bitch shit,False
yeah bitch,False
yeah bitches know hot shit back day,False
yeah hoe,False
yeah hoe,False
yeah hoe,False
yeah im livin right bitches dead wrong,False
yeah great one actually im fucking hilarious bitches,False
yeah okay lets put fire cracker cow pie see happens,True
yeah right yeah right guys faggot,False
yeah thats youre supposed put trash rude,True
yeah nfl trash fuck london shit,False
yeah rt yankees six complete stadium yankees lead red sox letsgoyankees,True
yeah bad hoe,False
yeah bitch,False
yeah eyebrows point ya pussy clean,False
yeah bitch aint bad hit pass,False
yeah im annoying need somethingbitch fuckfriendzones dont play shit fuck heart ill make wish,False
yeah forgot say dumb twisttwizzy snoopdogg made mistake calling iggyazalea bitch,False
yeah heard im fucking nuts like swag fag,False
yee boy yung nicca told dat waxx,True
yeen never seen fat nigga molly bitch imma hurt somethin,False
yeen real nicca yeen got porn sites n internet history,False
yeezus fuckin trash,False
yellow jackets gas station trash cans worst,True
yep rt kinghorsedick nope never rt irejectslimhoes fellas u ever pussy good send text,False
yep sources confirmed iggy concert last night trash,True
yes rt channymaraj ok beat bitch tweets nah,False
yes love sex told yo bitch rubbers,False
yes bitch still love rich lying,False
yes lawd jusdahl god took extra time jaleesaraex lips like kylie jenner bitch im black,False
yes suhh swishaserbs vonteeeeee fuck bitch im chillin gettin live tomorrow,False
yes ugly bitch shitty platinum blonde skunk hair take cuts,False
yes yes yes thats gone hear never met hoe yet tell,False
yes daryl michone niccasrt jajuancofield vonshayeb got recorded waiting months season premiere,False
yes im hairy white man redneck tendencies absolutely loves aretha franklin fuck hater,False
yes favorites rt straightcash sole please tell didnt buy trash,True
yessir know man rt brycehamilton itsnotharold u got pack fag boy im comin thru,False
yesterday around good day great day saw lot people havent seen got high giraffe pussy easter,False
yesterday saw red hair streaks orange yellow combed like woody wood pecker,True
yet wont tag anthonycumia pussy gus cripes loser,False
yo kaycimalynn miss ya cunt,False
yo espn u let peckerwood skip get away anything fuck u espn,False
yo im bitch dont take order right fucking become one,False
yo bitch fun,False
yo bitch lookin like wana fuck summn,False
yo bitch freak fucked ha sleep dat last time slept shit woke ha nd fucked ha aint sleep long,False
yo bitch aint make commitment,False
yo bitch ass needs boss fuck,False
yo bitch choosin let,False
yo bitch choosin letr,False
yo bitch choosin let,False
yo bitch choosinh letr,False
yo bitch gaggin jet laggin,False
yo bitch go wild miles pussy car,False
yo bitch know wat im talkin bout,False
yo bitch like get cute go movies mane bitch like get fine go gun range,False
yo bitch dick come crib get passed around love,False
yo bitch boof got throwbac pussy,False
yo bitch wanna fuck squad,False
yo bitch wanna fuck squad,False
yo guys stop little bitches know everything happens reason meant,False
yo daddy bitch jus son boyyy,False
yo fuck firestone commercial givin bitches ideas run guys video games id cut bitch,False
yo fuck pats still bitches,False
yo hoe like tick hunting blood,False
yo homegirl fat got mustache need yass bitch,False
yo get like flappy bird need self evaluation probably life,True
yo main bitch thats side hoe,False
yo homegirls sayin bum bitch ooooostopflexingforigandtwitter,False
yo pussy aint shit unless magicjohnson,False
yo pussy aint shit unless jake state farm,False
yo pussy scrapehouse visits,False
yo pussy overrated,False
yo nigga usc lying yall bitches calling ya mcm u feelok back bob,False
yo teacher baltimore wasnt bullshitin bitch lmao,False
yo niggah catch every tweet lls oh goodness,False
yo bitch macys tried run store gaggle clothes got caught,False
yoga around ages bitches figuring,False
yoh brownie fukd high last night,False
yost portsmouth biggest white trash county nation yostknowsmost idowntown,False
football nigga kiss isis wifebeater faggots see shout radical islamnation yo,False
need iphone use stupid watch apple grabbing people ankles shaking money rubes pockets,True
basic ass bitch realtalk,False
bitch,False
dike cause yo man pussy,False
faggot bring jacket work keep ya desk bc office cold,False
hoe errbody know,False
hoe deals fried chicken groupon,False
hoe u eat candy corn,False
hoe crying yo ass pregnant smiles riding dick bitch,False
hoe ever fstow midnight,False
hoe like gettin drunk,False
hoe take taxi club,False
hoe,False
lame ass nigga still cuffin hoes bitch got bitch er,False
pussy dawg pipetyson,False
pussy hoe give pussy hoe,False
real life faggot ever fight another man fucked girl gotta take l like man move,False
shoulda coulda woulda ass niggah ima wish niggah would ona hood ass niggah,False
stupid hoe,False
world class hoe,False
aint got job diploma money bitch parents dont give money weed yet need act like adults,False
aint bitch lil bitch bitchin,False
aint bitch lil bitch bitchin,False
aint main bitch fucc care,False
aint nothin piece cheese corners words aint never gone slice bitch,False
aint squad lil bitch,False
aint trynna fuc get ya shoes hoe,False
retarded really kendrick trying diss rappers dont think cuz names said coming,True
always buy colored goldfish stash low constant inspiration,True
always find something bitch,False
always see shit old york rd late night done seen like tranny midget,False
bbw shit get tf planet take stud hoes,False
yuh bitch ass ull get smacked quick,False
boy dont say clutch fag ass thats bitch shit lingo tf,False
bitch,False
bitch callemlikeiseeem,False
jiggaboo,False
beyond retarded,False
fake im going put blast bitch,False
arguin bout bitch god damn slutttt,False
ask imma make dat bitch bitch,False
club every week bitch get life,False
side hoe,False
better pray god dont like yo bitch cause might catch eyes might get hit,False
better watch hoe fuckin everybody,False
better work bitch,False
bitch hole never text back guess haha never text anyone back bad,False
bitch like text emojis,False
bitches got one friend wear fit every function dont even clean,False
bitches crazy,False
bitches cant relate stop,False
bitches got way fucked idc many pineapples yall eat pussy still gon taste give shit please,False
bitches make sick,False
bitches entertain attention get niggas worst kind hoes,False
bitches wearing leggings everyday sick know yall wore pair days row cant fool,False
bitter bitches need life,False
boil blood spoilt much ae arrogant bitch u try show ill flip nd likely go nuts ohwell,False
ask fucked bitch cant ask fathers day hoes outta line,False
hoe love,False
buy bitch erything world bet still find something complain,False
buy bitcheshos etc tho,False
buy fucking life youve never even broken sweat stop crying bitch kyliejenner,False
call bitch ok thief get smdh,False
expect total bitch towards yet,False
say word negro attached word league totally cool guys,True
say im fool stands nothing well say youre cunt,False
cant mad people call hoe acting like one,False
cant blame bitches attract yall say ima asshole talk hoes thats kinda,False
cant call bitch bitch youre bitch,False
cant owe shit dont trust niccas,False
cant owe shit ion trust niccas,False
cant play fool niggah,False
cant put anything past new york bitch detroit bitch chicago bitch,False
cant put pussy pedestal,False
cant spell patrick without trick trick treat bitch,False
cant treat hoes like ladies,False
cant trust chick got pet cat b bitches mad sneaky,False
cant tell bitches nothing belong city,False
could viewing future rosecolored glasses libra,True
could fuck bitch lemme fuck yo bitch,False
da bess deserve crown bitch,False
something different turn hoe,False
dont say showed yaself rt uptownraised bitch nobody said shut fuck fat made retarded vofd,False
dont know im bra rt huffingtonpost doobie brothers member michael mcdonald says hell come tranny,False
done clown bitch,False
drink light beer hahahahahahahahahahaha pussy,False
dumb bitch think work free,False
estupid bitch dont like hard understand,False
ever dream fucking chick fuck real life pussy better dream,False
ever piece pussy man mind like money,False
ever sex pharaoh put pussy sarcophagus,False
ever randomly woke ya bitch standing staring,False
ever see bitches comment vine like oh god thats knowin damn well would neva shit like lmfaaoo,False
ever seen fine eskimo bitchim google images looking,False
fags hyped shit much listen everything garbage,False
fat hoes need exercise diet,False
following whole bunch bitches look better girl dont nothin make wanna cheat,False
fuck try nice fuck go ape shit stay mad wtf haha,False
fucking fag baethingape exactly talking women pigs,False
girls talking hate sleeping alone well bitch better buy damn teddy bear,False
girls got job college set better future get mad nigga leave cause got pussy,False
girls needa stop edits damn near got catfished week two ago bitch keeps findin way back,False
giving head tonight nah ill shoot fucking pussy hoe,False
got k followers n bed sheets last month bitches confrused yogottikom voice,False
got dykes got vics,False
got hoes really titty twerkin,False
got faggot,False
got name mouth got bitch dick,False
got niggas got bitches,False
got niggas got bitches partynextdoor aint never lied,False
got pussy nigga disease aint curing ya,False
got bad bitch trip,False
